fecha;siglas;grupo_edad;hombres;mujeres;enfermos
2020-07-09;LE;50-59;853;1301;2154
2020-07-09;SA;50-59;958;1472;2430
2020-07-09;SE;50-59;722;1151;1873
2020-07-09;AV;60-69;369;435;804
2020-07-09;BU;60-69;582;709;1291
2020-07-09;SA;60-69;742;891;1633
2020-07-09;SE;60-69;596;668;1264
2020-07-09;LE;70-79;622;561;1183
2020-07-09;PA;70-79;193;216;409
2020-07-09;SA;70-79;504;562;1066
2020-07-09;CyL;70-79;3287;3359;6646
2020-07-09;BU;>80;562;978;1540
2020-07-09;LE;>80;760;1356;2116
2020-07-09;PA;>80;220;414;634
2020-07-09;SE;>80;610;969;1579
2020-07-09;SO;>80;364;643;1007
2020-07-09;ZA;>80;222;342;564
2020-07-09;BU;0-9;242;180;422
2020-07-09;SO;10-19;64;54;118
2020-07-09;VA;10-19;310;314;624
2020-07-09;LE;20-29;361;477;838
2020-07-09;PA;20-29;157;185;342
2020-07-09;SA;20-29;390;535;925
2020-07-09;SE;20-29;231;339;570
2020-07-09;CyL;20-29;2419;3269;5688
2020-07-09;AV;30-39;281;393;674
2020-07-09;PA;30-39;251;331;582
2020-07-09;CyL;30-39;3790;5605;9395
2020-07-09;AV;40-49;419;592;1011
2020-07-09;LE;40-49;841;1318;2159
2020-07-09;SO;40-49;281;477;758
2020-07-09;BU;50-59;849;1242;2091
2020-07-09;PA;50-59;353;487;840
2020-07-09;SO;50-59;340;568;908
2020-07-09;VA;50-59;932;1452;2384
2020-07-09;ZA;50-59;241;379;620
2020-07-09;CyL;50-59;5654;8710;14364
2020-07-09;SO;60-69;258;330;588
2020-07-09;VA;60-69;727;968;1695
2020-07-09;CyL;60-69;4529;5514;10043
2020-07-09;SE;70-79;401;392;793
2020-07-09;ZA;70-79;158;154;312
2020-07-09;SA;>80;742;1310;2052
2020-07-08;LE;0-9;257;232;489
2020-07-08;PA;0-9;83;48;131
2020-07-08;SE;0-9;159;144;303
2020-07-08;ZA;0-9;204;192;396
2020-07-08;CyL;0-9;1909;1688;3597
2020-07-08;AV;10-19;122;92;214
2020-07-08;SO;10-19;63;53;116
2020-07-08;VA;10-19;312;315;627
2020-07-08;AV;20-29;173;217;390
2020-07-08;SA;20-29;390;534;924
2020-07-08;VA;20-29;480;685;1165
2020-07-08;ZA;30-39;129;213;342
2020-07-08;LE;40-49;840;1314;2154
2020-07-08;PA;40-49;359;449;808
2020-07-08;SA;40-49;826;1202;2028
2020-07-08;SO;40-49;281;477;758
2020-07-08;AV;50-59;406;657;1063
2020-07-08;BU;50-59;847;1240;2087
2020-07-08;PA;50-59;352;487;839
2020-07-08;SA;50-59;957;1472;2429
2020-07-08;SE;50-59;722;1149;1871
2020-07-08;SO;50-59;340;567;907
2020-07-08;VA;50-59;931;1450;2381
2020-07-08;ZA;50-59;240;379;619
2020-07-08;LE;60-69;742;926;1668
2020-07-08;CyL;60-69;4524;5505;10029
2020-07-08;LE;70-79;621;561;1182
2020-07-08;PA;70-79;193;216;409
2020-07-08;SO;70-79;167;160;327
2020-07-08;VA;70-79;559;632;1191
2020-07-08;CyL;70-79;3283;3353;6636
2020-07-08;LE;>80;759;1355;2114
2020-07-08;VA;>80;654;1339;1993
2020-07-08;SA;0-9;283;315;598
2020-07-08;SO;0-9;78;59;137
2020-07-08;LE;10-19;197;204;401
2020-07-08;PA;10-19;92;74;166
2020-07-08;ZA;10-19;75;83;158
2020-07-08;LE;20-29;359;476;835
2020-07-08;PA;20-29;156;185;341
2020-07-08;SE;30-39;349;526;875
2020-07-08;AV;40-49;419;590;1009
2020-07-08;BU;40-49;955;1231;2186
2020-07-08;CyL;40-49;5565;8056;13621
2020-07-08;LE;50-59;851;1300;2151
2020-07-08;AV;60-69;369;433;802
2020-07-08;PA;60-69;289;328;617
2020-07-08;SA;60-69;741;889;1630
2020-07-08;SE;60-69;592;666;1258
2020-07-08;VA;60-69;728;968;1696
2020-07-08;AV;70-79;272;291;563
2020-07-08;SE;70-79;400;390;790
2020-07-08;AV;>80;393;635;1028
2020-07-08;SO;>80;364;642;1006
2020-07-08;ZA;>80;223;342;565
2020-07-08;AV;0-9;130;115;245
2020-07-08;BU;0-9;240;176;416
2020-07-08;VA;0-9;475;407;882
2020-07-08;BU;10-19;213;204;417
2020-07-08;SA;10-19;214;231;445
2020-07-08;SE;10-19;121;113;234
2020-07-08;CyL;10-19;1409;1369;2778
2020-07-08;BU;20-29;397;525;922
2020-07-08;SE;20-29;229;336;565
2020-07-08;SO;20-29;140;195;335
2020-07-08;ZA;20-29;86;112;198
2020-07-08;CyL;20-29;2410;3265;5675
2020-07-08;AV;30-39;281;391;672
2020-07-08;BU;30-39;655;860;1515
2020-07-08;LE;30-39;558;917;1475
2020-07-08;PA;30-39;252;330;582
2020-07-08;SA;30-39;605;909;1514
2020-07-08;SO;30-39;187;302;489
2020-07-08;VA;30-39;770;1147;1917
2020-07-08;CyL;30-39;3786;5595;9381
2020-07-08;SE;40-49;571;853;1424
2020-07-08;VA;40-49;1098;1610;2708
2020-07-08;ZA;40-49;216;330;546
2020-07-08;CyL;50-59;5646;8701;14347
2020-07-08;BU;60-69;582;709;1291
2020-07-08;SO;60-69;258;328;586
2020-07-08;ZA;60-69;223;258;481
2020-07-08;BU;70-79;410;387;797
2020-07-08;SA;70-79;504;562;1066
2020-07-08;ZA;70-79;157;154;311
2020-07-08;BU;>80;563;979;1542
2020-07-08;PA;>80;219;413;632
2020-07-08;SA;>80;741;1310;2051
2020-07-08;SE;>80;610;965;1575
2020-07-08;CyL;>80;4526;7980;12506
2020-07-07;SA;0-9;283;314;597
2020-07-07;SE;0-9;156;143;299
2020-07-07;SO;0-9;77;59;136
2020-07-07;CyL;0-9;1897;1682;3579
2020-07-07;BU;10-19;210;204;414
2020-07-07;PA;10-19;93;75;168
2020-07-07;SA;10-19;214;230;444
2020-07-07;SE;10-19;119;111;230
2020-07-07;SO;10-19;62;52;114
2020-07-07;VA;10-19;310;313;623
2020-07-07;SE;20-29;230;334;564
2020-07-07;SO;20-29;138;194;332
2020-07-07;VA;20-29;476;684;1160
2020-07-07;ZA;20-29;86;112;198
2020-07-07;CyL;20-29;2400;3257;5657
2020-07-07;AV;30-39;281;391;672
2020-07-07;LE;30-39;558;915;1473
2020-07-07;PA;30-39;251;329;580
2020-07-07;CyL;30-39;3780;5589;9369
2020-07-07;PA;40-49;361;446;807
2020-07-07;SA;40-49;826;1201;2027
2020-07-07;VA;40-49;1098;1611;2709
2020-07-07;AV;50-59;404;658;1062
2020-07-07;PA;50-59;352;485;837
2020-07-07;SA;50-59;957;1470;2427
2020-07-07;SO;50-59;340;566;906
2020-07-07;CyL;50-59;5641;8686;14327
2020-07-07;BU;60-69;581;708;1289
2020-07-07;PA;60-69;289;328;617
2020-07-07;SO;60-69;256;327;583
2020-07-07;BU;70-79;408;389;797
2020-07-07;SA;70-79;504;562;1066
2020-07-07;VA;70-79;557;630;1187
2020-07-07;CyL;70-79;3273;3349;6622
2020-07-07;BU;>80;562;979;1541
2020-07-07;LE;>80;760;1355;2115
2020-07-07;AV;0-9;130;115;245
2020-07-07;BU;0-9;237;175;412
2020-07-07;LE;0-9;256;232;488
2020-07-07;ZA;0-9;204;191;395
2020-07-07;AV;10-19;121;92;213
2020-07-07;LE;10-19;197;204;401
2020-07-07;ZA;10-19;76;83;159
2020-07-07;SA;20-29;389;533;922
2020-07-07;SA;30-39;605;908;1513
2020-07-07;SO;30-39;185;302;487
2020-07-07;VA;30-39;773;1145;1918
2020-07-07;AV;40-49;417;589;1006
2020-07-07;BU;40-49;955;1229;2184
2020-07-07;SE;40-49;570;855;1425
2020-07-07;BU;50-59;847;1239;2086
2020-07-07;AV;60-69;368;433;801
2020-07-07;LE;60-69;741;926;1667
2020-07-07;SA;60-69;742;886;1628
2020-07-07;SE;60-69;591;666;1257
2020-07-07;ZA;60-69;222;258;480
2020-07-07;AV;70-79;270;291;561
2020-07-07;SA;>80;742;1310;2052
2020-07-07;SE;>80;608;964;1572
2020-07-07;PA;0-9;81;47;128
2020-07-07;VA;0-9;473;406;879
2020-07-07;CyL;10-19;1402;1364;2766
2020-07-07;AV;20-29;171;217;388
2020-07-07;BU;20-29;395;524;919
2020-07-07;LE;20-29;358;475;833
2020-07-07;PA;20-29;157;184;341
2020-07-07;BU;30-39;650;859;1509
2020-07-07;SE;30-39;348;526;874
2020-07-07;ZA;30-39;129;214;343
2020-07-07;LE;40-49;840;1313;2153
2020-07-07;SO;40-49;281;475;756
2020-07-07;ZA;40-49;216;330;546
2020-07-07;CyL;40-49;5564;8049;13613
2020-07-07;LE;50-59;849;1294;2143
2020-07-07;SE;50-59;722;1148;1870
2020-07-07;VA;50-59;930;1447;2377
2020-07-07;ZA;50-59;240;379;619
2020-07-07;VA;60-69;726;964;1690
2020-07-07;CyL;60-69;4516;5496;10012
2020-07-07;LE;70-79;618;560;1178
2020-07-07;PA;70-79;193;216;409
2020-07-07;SE;70-79;400;389;789
2020-07-07;SO;70-79;166;158;324
2020-07-07;ZA;70-79;157;154;311
2020-07-07;AV;>80;393;634;1027
2020-07-07;PA;>80;219;413;632
2020-07-07;SO;>80;362;642;1004
2020-07-07;VA;>80;654;1336;1990
2020-07-07;ZA;>80;222;342;564
2020-07-07;CyL;>80;4522;7975;12497
2020-07-06;SO;0-9;77;59;136
2020-07-06;CyL;0-9;1890;1678;3568
2020-07-06;SA;10-19;213;229;442
2020-07-06;SO;10-19;61;52;113
2020-07-06;AV;20-29;171;217;388
2020-07-06;BU;20-29;395;523;918
2020-07-06;LE;20-29;357;473;830
2020-07-06;PA;20-29;159;184;343
2020-07-06;SE;20-29;228;333;561
2020-07-06;VA;20-29;474;683;1157
2020-07-06;CyL;20-29;2397;3253;5650
2020-07-06;AV;30-39;281;391;672
2020-07-06;BU;30-39;647;860;1507
2020-07-06;SE;30-39;348;524;872
2020-07-06;VA;30-39;770;1143;1913
2020-07-06;BU;40-49;953;1229;2182
2020-07-06;LE;40-49;838;1311;2149
2020-07-06;SO;40-49;279;474;753
2020-07-06;VA;40-49;1100;1611;2711
2020-07-06;BU;50-59;844;1239;2083
2020-07-06;SO;50-59;339;566;905
2020-07-06;VA;50-59;931;1444;2375
2020-07-06;CyL;50-59;5637;8681;14318
2020-07-06;PA;60-69;287;327;614
2020-07-06;SA;60-69;742;885;1627
2020-07-06;SO;60-69;256;326;582
2020-07-06;VA;60-69;724;960;1684
2020-07-06;CyL;60-69;4504;5486;9990
2020-07-06;AV;70-79;267;291;558
2020-07-06;BU;70-79;406;389;795
2020-07-06;PA;70-79;191;216;407
2020-07-06;BU;>80;560;977;1537
2020-07-06;SA;>80;742;1310;2052
2020-07-06;VA;>80;655;1337;1992
2020-07-06;AV;0-9;130;114;244
2020-07-06;BU;0-9;236;174;410
2020-07-06;LE;0-9;254;230;484
2020-07-06;SE;0-9;154;142;296
2020-07-06;VA;0-9;472;405;877
2020-07-06;AV;10-19;121;92;213
2020-07-06;BU;10-19;209;204;413
2020-07-06;LE;10-19;196;204;400
2020-07-06;PA;10-19;93;73;166
2020-07-06;VA;10-19;307;311;618
2020-07-06;CyL;10-19;1396;1360;2756
2020-07-06;ZA;20-29;87;112;199
2020-07-06;LE;30-39;555;914;1469
2020-07-06;PA;30-39;251;330;581
2020-07-06;SO;30-39;185;301;486
2020-07-06;ZA;30-39;130;214;344
2020-07-06;CyL;30-39;3772;5583;9355
2020-07-06;SE;40-49;569;854;1423
2020-07-06;ZA;40-49;216;330;546
2020-07-06;CyL;40-49;5556;8041;13597
2020-07-06;AV;50-59;404;658;1062
2020-07-06;LE;50-59;848;1293;2141
2020-07-06;PA;50-59;353;484;837
2020-07-06;SE;50-59;722;1147;1869
2020-07-06;ZA;50-59;239;380;619
2020-07-06;BU;60-69;579;706;1285
2020-07-06;LE;60-69;738;925;1663
2020-07-06;ZA;60-69;222;258;480
2020-07-06;SA;70-79;504;561;1065
2020-07-06;ZA;70-79;157;153;310
2020-07-06;PA;>80;221;414;635
2020-07-06;SE;>80;607;963;1570
2020-07-06;ZA;>80;220;342;562
2020-07-06;CyL;>80;4520;7972;12492
2020-07-06;PA;0-9;80;49;129
2020-07-06;SA;0-9;283;314;597
2020-07-06;ZA;0-9;204;191;395
2020-07-06;SE;10-19;120;112;232
2020-07-06;ZA;10-19;76;83;159
2020-07-06;SA;20-29;389;533;922
2020-07-06;SO;20-29;137;195;332
2020-07-06;SA;30-39;605;906;1511
2020-07-06;AV;40-49;418;588;1006
2020-07-06;PA;40-49;359;446;805
2020-07-06;SA;40-49;824;1198;2022
2020-07-06;SA;50-59;957;1470;2427
2020-07-06;AV;60-69;367;433;800
2020-07-06;SE;60-69;589;666;1255
2020-07-06;LE;70-79;617;558;1175
2020-07-06;SE;70-79;400;389;789
2020-07-06;SO;70-79;166;157;323
2020-07-06;VA;70-79;554;630;1184
2020-07-06;CyL;70-79;3262;3344;6606
2020-07-06;AV;>80;393;635;1028
2020-07-06;LE;>80;760;1353;2113
2020-07-06;SO;>80;362;641;1003
2020-07-05;AV;0-9;130;113;243
2020-07-05;SA;0-9;282;314;596
2020-07-05;ZA;0-9;203;191;394
2020-07-05;BU;10-19;209;203;412
2020-07-05;SO;10-19;61;52;113
2020-07-05;ZA;10-19;76;83;159
2020-07-05;CyL;10-19;1388;1355;2743
2020-07-05;SA;20-29;388;533;921
2020-07-05;SE;20-29;227;332;559
2020-07-05;SO;20-29;136;193;329
2020-07-05;VA;20-29;473;681;1154
2020-07-05;CyL;20-29;2390;3248;5638
2020-07-05;AV;30-39;281;393;674
2020-07-05;LE;30-39;553;913;1466
2020-07-05;SO;30-39;184;300;484
2020-07-05;CyL;30-39;3765;5573;9338
2020-07-05;SA;40-49;824;1195;2019
2020-07-05;VA;40-49;1098;1608;2706
2020-07-05;ZA;40-49;216;330;546
2020-07-05;LE;50-59;845;1293;2138
2020-07-05;ZA;50-59;239;380;619
2020-07-05;BU;60-69;578;706;1284
2020-07-05;LE;60-69;735;924;1659
2020-07-05;SA;60-69;741;884;1625
2020-07-05;SE;60-69;588;665;1253
2020-07-05;SO;60-69;255;326;581
2020-07-05;LE;70-79;614;557;1171
2020-07-05;SE;70-79;399;387;786
2020-07-05;SO;70-79;166;157;323
2020-07-05;CyL;70-79;3257;3337;6594
2020-07-05;SA;>80;742;1310;2052
2020-07-05;BU;0-9;237;175;412
2020-07-05;PA;0-9;79;48;127
2020-07-05;SO;0-9;77;59;136
2020-07-05;CyL;0-9;1884;1676;3560
2020-07-05;AV;10-19;119;92;211
2020-07-05;LE;10-19;196;205;401
2020-07-05;PA;10-19;93;72;165
2020-07-05;SE;10-19;118;111;229
2020-07-05;VA;10-19;305;308;613
2020-07-05;AV;20-29;172;217;389
2020-07-05;BU;20-29;395;525;920
2020-07-05;BU;30-39;648;858;1506
2020-07-05;PA;30-39;250;327;577
2020-07-05;SE;30-39;346;522;868
2020-07-05;ZA;30-39;130;215;345
2020-07-05;BU;40-49;946;1229;2175
2020-07-05;PA;40-49;361;446;807
2020-07-05;SE;40-49;569;851;1420
2020-07-05;SE;50-59;715;1145;1860
2020-07-05;CyL;50-59;5623;8675;14298
2020-07-05;AV;60-69;367;432;799
2020-07-05;CyL;60-69;4495;5480;9975
2020-07-05;BU;70-79;405;385;790
2020-07-05;SA;70-79;504;561;1065
2020-07-05;VA;70-79;555;630;1185
2020-07-05;ZA;70-79;157;153;310
2020-07-05;PA;>80;222;416;638
2020-07-05;SE;>80;608;963;1571
2020-07-05;VA;>80;653;1336;1989
2020-07-05;CyL;>80;4518;7970;12488
2020-07-05;LE;0-9;252;229;481
2020-07-05;SE;0-9;154;141;295
2020-07-05;VA;0-9;470;406;876
2020-07-05;SA;10-19;211;229;440
2020-07-05;LE;20-29;355;472;827
2020-07-05;PA;20-29;157;183;340
2020-07-05;ZA;20-29;87;112;199
2020-07-05;SA;30-39;605;906;1511
2020-07-05;VA;30-39;768;1139;1907
2020-07-05;AV;40-49;416;588;1004
2020-07-05;LE;40-49;838;1309;2147
2020-07-05;SO;40-49;280;473;753
2020-07-05;CyL;40-49;5548;8029;13577
2020-07-05;AV;50-59;404;657;1061
2020-07-05;BU;50-59;842;1240;2082
2020-07-05;PA;50-59;352;482;834
2020-07-05;SA;50-59;957;1469;2426
2020-07-05;SO;50-59;340;565;905
2020-07-05;VA;50-59;929;1444;2373
2020-07-05;PA;60-69;286;326;612
2020-07-05;VA;60-69;723;959;1682
2020-07-05;ZA;60-69;222;258;480
2020-07-05;AV;70-79;267;291;558
2020-07-05;PA;70-79;190;216;406
2020-07-05;AV;>80;393;632;1025
2020-07-05;BU;>80;559;978;1537
2020-07-05;LE;>80;759;1353;2112
2020-07-05;SO;>80;362;641;1003
2020-07-05;ZA;>80;220;341;561
2020-07-02;LE;0-9;251;228;479
2020-07-02;VA;0-9;472;405;877
2020-07-02;ZA;0-9;203;190;393
2020-07-02;CyL;20-29;2377;3234;5611
2020-07-02;AV;30-39;281;392;673
2020-07-02;LE;30-39;554;910;1464
2020-07-02;PA;30-39;248;326;574
2020-07-02;SO;30-39;184;300;484
2020-07-02;VA;30-39;769;1139;1908
2020-07-02;AV;40-49;415;587;1002
2020-07-02;SE;40-49;568;850;1418
2020-07-02;ZA;40-49;216;330;546
2020-07-02;BU;50-59;839;1237;2076
2020-07-02;SA;50-59;958;1467;2425
2020-07-02;CyL;50-59;5610;8656;14266
2020-07-02;SO;60-69;255;326;581
2020-07-02;ZA;60-69;222;258;480
2020-07-02;AV;70-79;266;291;557
2020-07-02;SA;70-79;503;560;1063
2020-07-02;SE;70-79;394;384;778
2020-07-02;AV;>80;392;632;1024
2020-07-02;BU;>80;558;977;1535
2020-07-02;SE;>80;604;964;1568
2020-07-02;CyL;>80;4509;7959;12468
2020-07-02;AV;0-9;130;113;243
2020-07-02;BU;0-9;235;175;410
2020-07-02;PA;0-9;78;45;123
2020-07-02;SA;0-9;281;312;593
2020-07-02;SE;0-9;158;138;296
2020-07-02;BU;10-19;208;203;411
2020-07-02;LE;10-19;195;204;399
2020-07-02;PA;10-19;93;71;164
2020-07-02;SA;10-19;209;228;437
2020-07-02;SE;10-19;117;110;227
2020-07-02;VA;10-19;306;306;612
2020-07-02;AV;20-29;171;217;388
2020-07-02;SE;20-29;226;329;555
2020-07-02;SO;20-29;135;189;324
2020-07-02;BU;30-39;646;856;1502
2020-07-02;SA;30-39;603;905;1508
2020-07-02;SE;30-39;345;520;865
2020-07-02;LE;40-49;835;1309;2144
2020-07-02;SA;40-49;821;1193;2014
2020-07-02;SO;40-49;279;473;752
2020-07-02;CyL;40-49;5538;8021;13559
2020-07-02;AV;50-59;404;657;1061
2020-07-02;LE;50-59;842;1291;2133
2020-07-02;PA;50-59;349;480;829
2020-07-02;SO;50-59;340;563;903
2020-07-02;LE;60-69;734;923;1657
2020-07-02;VA;60-69;724;956;1680
2020-07-02;SO;70-79;166;156;322
2020-07-02;VA;70-79;556;629;1185
2020-07-02;PA;>80;220;414;634
2020-07-02;SA;>80;742;1306;2048
2020-07-02;ZA;>80;220;340;560
2020-07-02;SO;0-9;77;59;136
2020-07-02;CyL;0-9;1885;1665;3550
2020-07-02;AV;10-19;116;90;206
2020-07-02;SO;10-19;61;53;114
2020-07-02;ZA;10-19;76;83;159
2020-07-02;CyL;10-19;1381;1348;2729
2020-07-02;BU;20-29;395;522;917
2020-07-02;LE;20-29;353;473;826
2020-07-02;PA;20-29;157;181;338
2020-07-02;SA;20-29;387;532;919
2020-07-02;VA;20-29;468;680;1148
2020-07-02;ZA;20-29;85;111;196
2020-07-02;ZA;30-39;130;215;345
2020-07-02;CyL;30-39;3760;5563;9323
2020-07-02;BU;40-49;946;1228;2174
2020-07-02;PA;40-49;362;445;807
2020-07-02;VA;40-49;1096;1606;2702
2020-07-02;SE;50-59;711;1142;1853
2020-07-02;VA;50-59;928;1440;2368
2020-07-02;ZA;50-59;239;379;618
2020-07-02;AV;60-69;367;432;799
2020-07-02;BU;60-69;577;704;1281
2020-07-02;PA;60-69;288;327;615
2020-07-02;SA;60-69;738;883;1621
2020-07-02;SE;60-69;589;663;1252
2020-07-02;CyL;60-69;4494;5472;9966
2020-07-02;BU;70-79;405;385;790
2020-07-02;LE;70-79;613;556;1169
2020-07-02;PA;70-79;190;214;404
2020-07-02;ZA;70-79;156;153;309
2020-07-02;CyL;70-79;3249;3328;6577
2020-07-02;LE;>80;758;1352;2110
2020-07-02;SO;>80;362;639;1001
2020-07-02;VA;>80;653;1335;1988
2020-07-01;AV;0-9;130;113;243
2020-07-01;BU;0-9;235;174;409
2020-07-01;SO;0-9;77;58;135
2020-07-01;VA;0-9;469;405;874
2020-07-01;CyL;0-9;1878;1661;3539
2020-07-01;SO;10-19;61;52;113
2020-07-01;VA;10-19;304;306;610
2020-07-01;CyL;10-19;1377;1344;2721
2020-07-01;SO;20-29;133;189;322
2020-07-01;CyL;20-29;2374;3228;5602
2020-07-01;AV;30-39;280;390;670
2020-07-01;BU;30-39;646;854;1500
2020-07-01;LE;30-39;553;909;1462
2020-07-01;BU;40-49;948;1228;2176
2020-07-01;SE;40-49;567;848;1415
2020-07-01;SO;40-49;279;473;752
2020-07-01;CyL;40-49;5534;8018;13552
2020-07-01;AV;50-59;404;658;1062
2020-07-01;PA;50-59;348;478;826
2020-07-01;CyL;50-59;5602;8649;14251
2020-07-01;SO;60-69;254;326;580
2020-07-01;AV;70-79;266;291;557
2020-07-01;BU;70-79;405;384;789
2020-07-01;PA;70-79;190;213;403
2020-07-01;ZA;70-79;155;153;308
2020-07-01;CyL;70-79;3248;3322;6570
2020-07-01;BU;>80;558;976;1534
2020-07-01;SA;>80;742;1307;2049
2020-07-01;SE;>80;602;961;1563
2020-07-01;SO;>80;361;638;999
2020-07-01;VA;>80;652;1333;1985
2020-07-01;LE;0-9;250;228;478
2020-07-01;PA;0-9;78;44;122
2020-07-01;SA;0-9;281;311;592
2020-07-01;SE;0-9;156;138;294
2020-07-01;AV;10-19;116;90;206
2020-07-01;BU;10-19;208;203;411
2020-07-01;LE;10-19;194;203;397
2020-07-01;ZA;10-19;76;83;159
2020-07-01;AV;20-29;171;217;388
2020-07-01;BU;20-29;397;522;919
2020-07-01;LE;20-29;352;472;824
2020-07-01;SA;20-29;386;533;919
2020-07-01;ZA;20-29;85;110;195
2020-07-01;SA;30-39;603;904;1507
2020-07-01;SE;30-39;345;518;863
2020-07-01;SO;30-39;183;299;482
2020-07-01;VA;30-39;768;1141;1909
2020-07-01;ZA;30-39;130;215;345
2020-07-01;LE;40-49;833;1309;2142
2020-07-01;PA;40-49;363;445;808
2020-07-01;SA;40-49;822;1192;2014
2020-07-01;ZA;40-49;215;330;545
2020-07-01;BU;50-59;840;1236;2076
2020-07-01;SA;50-59;956;1465;2421
2020-07-01;SO;50-59;340;563;903
2020-07-01;AV;60-69;368;430;798
2020-07-01;BU;60-69;577;704;1281
2020-07-01;SA;60-69;739;882;1621
2020-07-01;SE;60-69;584;661;1245
2020-07-01;ZA;60-69;221;257;478
2020-07-01;LE;70-79;611;556;1167
2020-07-01;SO;70-79;167;155;322
2020-07-01;LE;>80;757;1352;2109
2020-07-01;CyL;>80;4504;7950;12454
2020-07-01;ZA;0-9;202;190;392
2020-07-01;PA;10-19;94;71;165
2020-07-01;SA;10-19;208;228;436
2020-07-01;SE;10-19;116;108;224
2020-07-01;PA;20-29;155;178;333
2020-07-01;SE;20-29;228;328;556
2020-07-01;VA;20-29;467;679;1146
2020-07-01;PA;30-39;248;326;574
2020-07-01;CyL;30-39;3756;5556;9312
2020-07-01;AV;40-49;413;587;1000
2020-07-01;VA;40-49;1094;1606;2700
2020-07-01;LE;50-59;840;1290;2130
2020-07-01;SE;50-59;709;1144;1853
2020-07-01;VA;50-59;925;1439;2364
2020-07-01;ZA;50-59;240;376;616
2020-07-01;LE;60-69;734;923;1657
2020-07-01;PA;60-69;282;324;606
2020-07-01;VA;60-69;726;956;1682
2020-07-01;CyL;60-69;4485;5463;9948
2020-07-01;SA;70-79;503;558;1061
2020-07-01;SE;70-79;394;384;778
2020-07-01;VA;70-79;557;628;1185
2020-07-01;AV;>80;392;632;1024
2020-07-01;PA;>80;220;411;631
2020-07-01;ZA;>80;220;340;560
2020-06-30;LE;0-9;250;228;478
2020-06-30;PA;0-9;78;41;119
2020-06-30;PA;10-19;94;70;164
2020-06-30;SO;10-19;60;52;112
2020-06-30;ZA;10-19;76;83;159
2020-06-30;VA;20-29;466;676;1142
2020-06-30;ZA;20-29;85;109;194
2020-06-30;AV;30-39;280;390;670
2020-06-30;LE;30-39;553;906;1459
2020-06-30;SA;30-39;603;905;1508
2020-06-30;ZA;30-39;131;215;346
2020-06-30;AV;40-49;413;584;997
2020-06-30;BU;40-49;945;1224;2169
2020-06-30;PA;40-49;363;447;810
2020-06-30;SE;40-49;566;848;1414
2020-06-30;VA;40-49;1092;1604;2696
2020-06-30;SO;50-59;340;562;902
2020-06-30;CyL;50-59;5598;8631;14229
2020-06-30;BU;60-69;578;704;1282
2020-06-30;CyL;60-69;4475;5457;9932
2020-06-30;BU;70-79;405;382;787
2020-06-30;PA;70-79;189;212;401
2020-06-30;SA;70-79;499;555;1054
2020-06-30;VA;70-79;556;626;1182
2020-06-30;CyL;70-79;3236;3308;6544
2020-06-30;SA;>80;742;1305;2047
2020-06-30;SE;>80;601;959;1560
2020-06-30;BU;0-9;231;173;404
2020-06-30;SE;0-9;154;136;290
2020-06-30;BU;10-19;207;202;409
2020-06-30;SA;10-19;207;224;431
2020-06-30;VA;10-19;305;306;611
2020-06-30;CyL;10-19;1374;1337;2711
2020-06-30;AV;20-29;170;217;387
2020-06-30;PA;20-29;153;178;331
2020-06-30;CyL;20-29;2364;3221;5585
2020-06-30;BU;30-39;642;854;1496
2020-06-30;LE;40-49;832;1307;2139
2020-06-30;SA;40-49;821;1191;2012
2020-06-30;AV;50-59;404;657;1061
2020-06-30;BU;50-59;838;1232;2070
2020-06-30;LE;50-59;841;1290;2131
2020-06-30;SA;50-59;954;1465;2419
2020-06-30;ZA;50-59;241;376;617
2020-06-30;AV;60-69;367;429;796
2020-06-30;LE;60-69;732;923;1655
2020-06-30;SA;60-69;737;882;1619
2020-06-30;SO;60-69;253;325;578
2020-06-30;ZA;60-69;221;257;478
2020-06-30;LE;70-79;609;555;1164
2020-06-30;SE;70-79;393;383;776
2020-06-30;AV;>80;392;633;1025
2020-06-30;BU;>80;556;976;1532
2020-06-30;PA;>80;218;413;631
2020-06-30;VA;>80;653;1334;1987
2020-06-30;ZA;>80;220;341;561
2020-06-30;CyL;>80;4499;7948;12447
2020-06-30;AV;0-9;130;110;240
2020-06-30;SA;0-9;281;311;592
2020-06-30;SO;0-9;77;58;135
2020-06-30;VA;0-9;466;404;870
2020-06-30;ZA;0-9;202;190;392
2020-06-30;CyL;0-9;1869;1651;3520
2020-06-30;AV;10-19;117;90;207
2020-06-30;LE;10-19;191;202;393
2020-06-30;SE;10-19;117;108;225
2020-06-30;BU;20-29;396;520;916
2020-06-30;LE;20-29;348;473;821
2020-06-30;SA;20-29;385;532;917
2020-06-30;SE;20-29;228;328;556
2020-06-30;SO;20-29;133;188;321
2020-06-30;PA;30-39;249;326;575
2020-06-30;SE;30-39;343;516;859
2020-06-30;SO;30-39;182;300;482
2020-06-30;VA;30-39;768;1140;1908
2020-06-30;CyL;30-39;3751;5552;9303
2020-06-30;SO;40-49;279;471;750
2020-06-30;ZA;40-49;215;330;545
2020-06-30;CyL;40-49;5526;8006;13532
2020-06-30;PA;50-59;347;476;823
2020-06-30;SE;50-59;708;1139;1847
2020-06-30;VA;50-59;925;1434;2359
2020-06-30;PA;60-69;281;322;603
2020-06-30;SE;60-69;584;660;1244
2020-06-30;VA;60-69;722;955;1677
